id,Adresse,Annee_construction,Superficie,GES,Electricite_GJ_moyenne_4_ans,Gaz_naturel_GJ_moyenne_4_ans,Mazout_GJ_moyenne_4_ans,Conso_totale_GJ,GES_m2
3207,1925 Rue Saint-Antoine,1937.0,4180.6,84.78999999999999,3433.37,1674.643,0.0,5108.013,0.02028177773525331
3434,2200 Rue Saint-Antoine,1982.0,11612.91,275.34666666666664,3081.106773333333,5430.7373333333335,0.0,8511.844106666667,0.023710393576344486
3018,1800 Boul Saint-Joseph,1914.0,3251.6,76.05666666666667,2091.91972,1491.9513333333332,0.0,3583.8710533333333,0.023390535941280193
3029,3100 Rue Saint-Antoine,1975.0,2487.0,0.511376216,1743.00611,0.0,0.0,1743.00611,0.0002056197088862083
3068,55 Av Dupras,1930.0,7977.01,389.101140932,5805.14863,7652.253500000001,0.0,13457.40213,0.04877781787060565
3069,7277 Rue Cordner,1990.0,11378.01,384.53251474599995,5372.30163,7563.646,0.0,12935.947629999999,0.03379611326989517
3071,1080 Av Dollard,1981.0,2833.0,0.0,0.0,0.0,0.0,0.0,0.0
1396,707 Av 75E,2014.0,6048.01,89.845,3921.696,1761.3,0.0,5682.996,0.014855299511740224
3073,8681 Boul Champlain,1961.0,5016.0,211.24,7085.815750000001,4127.9025,0.0,11213.718250000002,0.04211323763955343
3074,1411 Rue Lapierre,1991.0,4892.0,358.70815363199995,6185.77323,7049.155000000001,0.0,13234.928230000001,0.0733254606770237
3209,7644 Rue Édouard,1926.0,2469.0,24.9275,1972.2807199999995,481.273,0.0,2453.5537199999994,0.010096192790603482
3191,11121 Av Salk,1959.0,3619.0,101.113565602,426.85804,1995.7635,0.0,2422.62154,0.027939642332688586
3905,4260 Rue De Charleroi,1977.0,4674.0,129.51,982.1196,2584.19,0.0,3566.3096,0.027708600770218226
3088,3700 Rue Fleury E,1978.0,3822.0,148.247347714,4193.599639999999,2903.4505,0.0,7097.050139999999,0.03878789840763998
3089,11212 Av Garon,1963.0,8334.01,45.615,2733.76584,1792.308,0.0,4526.07384,0.0054733555635282415
4109,4242 Place De L'Hôtel-De-Ville,,2966.0,1.2,2884.3704,0.0,0.0,2884.3704,0.00040458530006743087
1112,"14 150, Boul Gouin O",,2429.0,17.46,1770.9804,334.666,0.0,2105.6464,0.007188143268834912
3100,"13 665, Boul De Pierrefonds",1932.0,2299.0,0.89,2140.8984,0.0,0.0,2140.8984,0.00038712483688560246
3101,"13 555, Boul De Pierrefonds",1983.0,4599.0,54.09,2277.0684,1063.81,0.0,3340.8784,0.011761252446183954
3161,5115 Rue Des Galets,1983.0,2857.0,329.25,0.0,6590.796,0.0,6590.796,0.11524326216310815
3144,8400 -8420 Lacordaire,1979.0,2947.0,0.75,1794.6684,0.0,0.0,1794.6684,0.00025449609772650153
1333,13001 Boul. Cavendish,1981.0,12394.01,444.52055677,6208.723320000001,8740.296999999999,0.0,14949.02032,0.03586575747235963
3110,1375 Rue Grenet,1993.0,9105.01,308.20244325600004,4292.90057,6062.327499999999,0.0,10355.22807,0.03384976438861682
3112,2345 Boul. Thimens,1968.0,6707.01,129.18,5359.3,2523.45,0.0,7882.75,0.019260445414573706
3109,777 Boul. Marcel-Laurin,1956.0,6495.01,2.0025000000000004,6748.65993,0.0,0.0,6748.65993,0.0003083136130660307
